"OrdarId","Year","Month","VentaTotal"
37250,"2012","03",467.22
37668,"2012","03",461.67
38048,"2012","03",3042.77
38215,"2012","03",4865.88
38369,"2012","03",214.11
39267,"2012","03",1763.16
39841,"2012","03",287.24
40162,"2012","03",1567.44
41472,"2012","03",258.24
42405,"2012","03",77.74
42567,"2012","03",1756.08
44098,"2012","03",3.14
44133,"2012","03",184.8
44295,"2012","03",5451.53
44999,"2012","03",110.16
46050,"2012","03",7699.18
46597,"2012","03",9464.02
47171,"2012","03",7158.01
48480,"2012","03",11871.36
48487,"2012","03",350.19
48935,"2012","03",103.11
49925,"2012","03",2.88
50048,"2012","03",42.96
54145,"2012","03",70.72
54497,"2012","03",142.86
55139,"2012","03",655.18
55270,"2012","03",29.17
55398,"2012","03",151.62
56293,"2012","03",1423.7
56327,"2012","03",5083.82
57318,"2012","03",242.19
57606,"2012","03",313.02
58053,"2012","03",280.56
58599,"2012","03",7883.64
59174,"2012","03",1224.6
59270,"2012","03",28947.69
59552,"2012","03",290.55
353,"2013","03",46.41
386,"2013","03",30.16
802,"2013","03",418.08
1445,"2013","03",1622.04
2277,"2013","03",920.59
2883,"2013","03",2209.32
3488,"2013","03",4928.49
4006,"2013","03",1441.72
4134,"2013","03",6999.35
6560,"2013","03",10569.66
6564,"2013","03",415.48
7840,"2013","03",166.26
8195,"2013","03",126.76
8480,"2013","03",449.25
9221,"2013","03",1553.75
9824,"2013","03",2052.37
10144,"2013","03",3355.45
10436,"2013","03",140.16
10722,"2013","03",34.24
11111,"2013","03",478.21
12773,"2013","03",270.78
14693,"2013","03",1049.96
15106,"2013","03",6028.78
15719,"2013","03",5417.64
16096,"2013","03",25.92
16262,"2013","03",56.98
16837,"2013","03",1035.92
17058,"2013","03",64.2
18370,"2013","03",1475.59
18530,"2013","03",1690.31
19365,"2013","03",173.42
19556,"2013","03",11185.31
19654,"2013","03",375.52
20805,"2013","03",565.7
21379,"2013","03",5281.15
21606,"2013","03",1925.06
21670,"2013","03",1888.56
21890,"2013","03",588.9
22561,"2013","03",1057.14
23556,"2013","03",12350.5
24033,"2013","03",1199.5
24388,"2013","03",8249.85
24640,"2013","03",1367.76
24960,"2013","03",10234.11
25028,"2013","03",940.86
25095,"2013","03",5475.23
25188,"2013","03",1719.8
25669,"2013","03",44.28
25735,"2013","03",251.1
26529,"2013","03",12396.02
27011,"2013","03",54.7
28262,"2013","03",294.84
28642,"2013","03",1998.21
29409,"2013","03",39.1
29958,"2013","03",16330.75
30151,"2013","03",772.52
32901,"2013","03",48.75
33091,"2013","03",239.76
33473,"2013","03",649
35266,"2013","03",6352.76
35399,"2013","03",186.58
35780,"2013","03",25.68
35845,"2013","03",5641.95
36293,"2013","03",1474.74
36931,"2013","03",196.88
40225,"2013","03",6371.55
40420,"2013","03",1112.86
41254,"2013","03",1828.01
41895,"2013","03",27999.92
42081,"2013","03",1935.04
43392,"2013","03",6354.27
43808,"2013","03",99.84
43814,"2013","03",408.6
44198,"2013","03",734.65
46147,"2013","03",7810.7
46402,"2013","03",4122.45
46468,"2013","03",9260.24
46980,"2013","03",214.2
47136,"2013","03",86.76
49189,"2013","03",244.48
49443,"2013","03",403.85
49601,"2013","03",1709.7
49761,"2013","03",1079.55
49987,"2013","03",2868.96
50208,"2013","03",24.92
50945,"2013","03",971.73
51974,"2013","03",1251
52199,"2013","03",91.58
52486,"2013","03",12339.77
52640,"2013","03",1151.64
52672,"2013","03",1913.71
54528,"2013","03",373.26
55815,"2013","03",2948.12
57217,"2013","03",408.1
58054,"2013","03",54.08
58340,"2013","03",1835.28
59047,"2013","03",392.44
59139,"2013","03",1054.56
59652,"2013","03",356.83
292,"2014","03",425.7
2688,"2014","03",4528.37
3168,"2014","03",73.92
3271,"2014","03",12074.22
3685,"2014","03",95.12
4800,"2014","03",196.48
4804,"2014","03",441.74
5382,"2014","03",269.4
5409,"2014","03",43.78
5601,"2014","03",122.2
5607,"2014","03",63.92
6016,"2014","03",218.12
6373,"2014","03",60.97
6501,"2014","03",6022.34
6886,"2014","03",8209.62
7042,"2014","03",1504.52
7107,"2014","03",2045.7
7783,"2014","03",26.55
8034,"2014","03",2160.73
8070,"2014","03",573.58
9632,"2014","03",3992.34
9761,"2014","03",319.48
10053,"2014","03",6794.71
10432,"2014","03",2339.87
10945,"2014","03",1343.86
11428,"2014","03",1447.68
11969,"2014","03",18365.98
13027,"2014","03",284.76
13444,"2014","03",157.08
14726,"2014","03",314.25
14820,"2014","03",311.61
15491,"2014","03",1029.95
16036,"2014","03",4574.12
16164,"2014","03",6015.2
16805,"2014","03",1051.24
16807,"2014","03",1923.12
18275,"2014","03",335
18534,"2014","03",299.88
19617,"2014","03",1109.59
21382,"2014","03",6784.93
22051,"2014","03",194.22
22663,"2014","03",17349
22914,"2014","03",351
23268,"2014","03",290.6
25442,"2014","03",2228.96
26053,"2014","03",910.56
26759,"2014","03",235.2
26818,"2014","03",526.2
27015,"2014","03",1367.04
27137,"2014","03",71.98
28129,"2014","03",99.9
28485,"2014","03",51.36
28582,"2014","03",1930.05
29030,"2014","03",198.4
29090,"2014","03",476.4
29223,"2014","03",24047.04
29573,"2014","03",815.71
29666,"2014","03",519.2
31170,"2014","03",324.16
31555,"2014","03",3830.77
32966,"2014","03",1152.68
33285,"2014","03",61.4
33956,"2014","03",98.67
34662,"2014","03",12984.3
35811,"2014","03",773.49
36357,"2014","03",17099.62
36418,"2014","03",205.59
36484,"2014","03",2705.59
37543,"2014","03",219.3
38690,"2014","03",671.72
39619,"2014","03",740.1
40706,"2014","03",104.4
41441,"2014","03",201.31
41760,"2014","03",11506.67
42753,"2014","03",5219.55
42886,"2014","03",157.5
43494,"2014","03",3876.04
44033,"2014","03",5602.05
44036,"2014","03",233.6
44549,"2014","03",10.4
44646,"2014","03",13135.56
44647,"2014","03",23840.78
45284,"2014","03",81.62
45984,"2014","03",79.38
46243,"2014","03",771.99
46852,"2014","03",1824.24
47591,"2014","03",282.96
47879,"2014","03",173.09
48003,"2014","03",257.16
48704,"2014","03",1385.89
50433,"2014","03",7272.5
50471,"2014","03",5666.75
51044,"2014","03",1604.74
51269,"2014","03",476.98
51424,"2014","03",209.46
51648,"2014","03",2448.55
51970,"2014","03",115.99
52068,"2014","03",26147.84
52516,"2014","03",6193.87
52837,"2014","03",6181.44
54115,"2014","03",299.1
54177,"2014","03",675.6
54214,"2014","03",7599.62
54307,"2014","03",4358.38
54786,"2014","03",404.4
55011,"2014","03",525.72
55618,"2014","03",1727.52
56645,"2014","03",16049.9
57698,"2014","03",4799.95
57959,"2014","03",1495.28
58626,"2014","03",18256.54
59456,"2014","03",134.4
59969,"2014","03",667
13507,"2015","03",183.06
25542,"2015","03",269.36
29216,"2015","03",5706.87
29220,"2015","03",13247.64
42945,"2015","03",177.75
45127,"2015","03",14.8
47815,"2015","03",617.85
49344,"2015","03",1452.19
50950,"2015","03",837.68
53730,"2015","03",181.6
417,"2011","04",20073.63
833,"2011","04",12.53
1059,"2011","04",1101
3138,"2011","04",719.96
4454,"2011","04",52.36
5316,"2011","04",1334.76
6368,"2011","04",17685.6
6979,"2011","04",335.72
9222,"2011","04",464.94
10310,"2011","04",1314.18
11008,"2011","04",2348.38
13408,"2011","04",242.6
13604,"2011","04",6978.96
14211,"2011","04",5788.22
14400,"2011","04",6576.07
14627,"2011","04",680.56
14823,"2011","04",243.65
14913,"2011","04",939.06
14916,"2011","04",2015.84
14983,"2011","04",13595.34
15270,"2011","04",251.28
16547,"2011","04",12429.4
16612,"2011","04",3682.53
17636,"2011","04",5.88
18279,"2011","04",10183.06
18471,"2011","04",403
18595,"2011","04",605.34
18790,"2011","04",14255.36
18816,"2011","04",582.96
18819,"2011","04",1121.56
19493,"2011","04",4778.03
20162,"2011","04",576.08
20480,"2011","04",16961.16
20484,"2011","04",1343.86
21222,"2011","04",1118.62
21383,"2011","04",17816.94
21572,"2011","04",8160.6
22083,"2011","04",12.08
23808,"2011","04",4127.12
25120,"2011","04",452.82
25440,"2011","04",7791.3
26724,"2011","04",1999.98
26945,"2011","04",211.12
28256,"2011","04",398.62
28772,"2011","04",1965.88
30053,"2011","04",3319.77
30215,"2011","04",4645.37
30341,"2011","04",7168.86
30564,"2011","04",719.8
31078,"2011","04",97.93
32037,"2011","04",10818.05
32676,"2011","04",1672.03
32741,"2011","04",126.23
33095,"2011","04",7475.16
34498,"2011","04",91.87
35200,"2011","04",149.7
35776,"2011","04",325.89
35847,"2011","04",367.54
36068,"2011","04",6435.63
36455,"2011","04",1895.04
36643,"2011","04",1233.13
37441,"2011","04",13848.02
38087,"2011","04",899.82
38529,"2011","04",43.32
39072,"2011","04",1749.5
39846,"2011","04",1379.52
39904,"2011","04",355.96
40101,"2011","04",2299.54
40128,"2011","04",10362.14
41543,"2011","04",8827.86
41604,"2011","04",140.14
41988,"2011","04",5598.79
42339,"2011","04",200.88
43846,"2011","04",32.4
44002,"2011","04",555.08
44325,"2011","04",892.32
44387,"2011","04",1661.3
45414,"2011","04",1036.66
46119,"2011","04",19447.4
46981,"2011","04",1405.76
47011,"2011","04",372.57
47493,"2011","04",9755.28
48230,"2011","04",3648.4
48836,"2011","04",2785.68
48998,"2011","04",173.7
49123,"2011","04",348.63
51937,"2011","04",11490.18
52227,"2011","04",239.76
52258,"2011","04",61.1
52416,"2011","04",8795.84
53511,"2011","04",711.06
54055,"2011","04",5323.12
54947,"2011","04",1572.12
55300,"2011","04",661.3
55713,"2011","04",6026.51
55874,"2011","04",539.3
56452,"2011","04",8056.98
56483,"2011","04",158.36
56581,"2011","04",2119.6
57506,"2011","04",349.44
57509,"2011","04",3048.3
57856,"2011","04",206.88
57890,"2011","04",832.2
58182,"2011","04",461.52
58310,"2011","04",830.72
59104,"2011","04",4658.69
59170,"2011","04",11459.2
59459,"2011","04",68
59942,"2011","04",751.06
678,"2012","04",219.12
1060,"2012","04",1131
1222,"2012","04",253.44
2279,"2012","04",5276.24
3078,"2012","04",326.29
3461,"2012","04",6691.18
3687,"2012","04",82.25
4166,"2012","04",134.9
4487,"2012","04",327
4739,"2012","04",47.04
6272,"2012","04",10203.16
6311,"2012","04",1547.82
6850,"2012","04",8028.08
6980,"2012","04",131.4
7079,"2012","04",12479.76
7175,"2012","04",709.8
7654,"2012","04",12.39
8292,"2012","04",283.32
8807,"2012","04",2197.82
9701,"2012","04",1102.67
10080,"2012","04",614.6
10114,"2012","04",139.62
10627,"2012","04",31.08
10630,"2012","04",2558.16
10913,"2012","04",4886.46
11747,"2012","04",299.97
11878,"2012","04",210.6
12067,"2012","04",2036.63
12259,"2012","04",6613.2
12449,"2012","04",1439.28
12704,"2012","04",22587
12803,"2012","04",390.72
14023,"2012","04",1249.2
14245,"2012","04",478.55
14338,"2012","04",6832.98
14375,"2012","04",4236.96
14791,"2012","04",1913.71
15014,"2012","04",581.4
15397,"2012","04",1509.38
16166,"2012","04",78.48
16230,"2012","04",8725.93
17506,"2012","04",9722.46
17632,"2012","04",75.24
18055,"2012","04",14.94
18307,"2012","04",700.26
19555,"2012","04",313.36
20038,"2012","04",173.88
20103,"2012","04",1060.2
20386,"2012","04",44.1
20577,"2012","04",585.9
20704,"2012","04",15949.33
22368,"2012","04",6909.19
24197,"2012","04",2335.52
25091,"2012","04",138.16
26054,"2012","04",393.39
26499,"2012","04",31.68
27141,"2012","04",2149.28
27426,"2012","04",821.75
27461,"2012","04",1180.94
27524,"2012","04",324
27879,"2012","04",982.06
29156,"2012","04",209.7
29475,"2012","04",2002.55
30625,"2012","04",2990.57
32164,"2012","04",6993.02
32931,"2012","04",400.28
33060,"2012","04",11.22
33703,"2012","04",1036.26
33922,"2012","04",15530.07
34245,"2012","04",179.76
34787,"2012","04",433.72
36065,"2012","04",526.38
36292,"2012","04",949.66
36836,"2012","04",16683.57
37157,"2012","04",205.92
37349,"2012","04",629.52
37541,"2012","04",2080.29
37606,"2012","04",220.23
38496,"2012","04",114.54
38979,"2012","04",6289.15
39110,"2012","04",2720.2
39333,"2012","04",10040.02
39872,"2012","04",14.4
41122,"2012","04",50.46
42500,"2012","04",1925.26
42528,"2012","04",2193.02
42561,"2012","04",1289.85
42820,"2012","04",142.56
43781,"2012","04",1352.88
43940,"2012","04",4214.56
44900,"2012","04",44.76
45542,"2012","04",5262.28
47329,"2012","04",102.78
47778,"2012","04",164.76
47942,"2012","04",19151.25
48609,"2012","04",355.68
48642,"2012","04",5444.92
50304,"2012","04",925.25
51362,"2012","04",1455.59
52196,"2012","04",662.98
52322,"2012","04",3.95
53344,"2012","04",176.04
54276,"2012","04",744.24
54304,"2012","04",534.38
55394,"2012","04",319.83
55877,"2012","04",236.82
56835,"2012","04",9.11
56931,"2012","04",271.66
57127,"2012","04",721.24
57159,"2012","04",5196.24
57538,"2012","04",1359.2
58502,"2012","04",5213.41
58788,"2012","04",960.38
58820,"2012","04",292.8
59619,"2012","04",298.56
59780,"2012","04",6428.94
1637,"2013","04",3733.24
2053,"2013","04",20525.15
3749,"2013","04",350.19
3814,"2013","04",1216.04
4642,"2013","04",360.15
4960,"2013","04",9055.32
5347,"2013","04",1119.53
5636,"2013","04",134.55
6403,"2013","04",17186.79
6791,"2013","04",727.72
7171,"2013","04",2204.55
7462,"2013","04",66.03
7521,"2013","04",2203.81
8133,"2013","04",389.84
8802,"2013","04",1850.7
9537,"2013","04",1069.71
9696,"2013","04",3272.99
10213,"2013","04",479.76
10245,"2013","04",5313.45
11651,"2013","04",62.32
11719,"2013","04",2637.14
12066,"2013","04",5426.73
12326,"2013","04",117.36
12486,"2013","04",4851.54
12641,"2013","04",4492.9
14434,"2013","04",4679.61
14503,"2013","04",427.84
15300,"2013","04",221.76
15428,"2013","04",2564.9
15462,"2013","04",868.2
16481,"2013","04",23628.58
18023,"2013","04",4793.38
18244,"2013","04",140.81
19558,"2013","04",6.58
20068,"2013","04",49.77
21057,"2013","04",1105.44
21125,"2013","04",157.59
21155,"2013","04",79.92
21350,"2013","04",271.8
21475,"2013","04",6825.72
21639,"2013","04",7806.44
21760,"2013","04",66.42
21824,"2013","04",3366.26
21956,"2013","04",131.98
21989,"2013","04",4518.28
22532,"2013","04",115.05
22849,"2013","04",5748.63
23426,"2013","04",1064.34
24160,"2013","04",4223.56
25799,"2013","04",126.92
27105,"2013","04",242.06
27430,"2013","04",402.9
27622,"2013","04",1282.56
28741,"2013","04",125.49
28773,"2013","04",2687.52
29028,"2013","04",17241.71
29767,"2013","04",4331.52
29953,"2013","04",606.9
30497,"2013","04",898.7
30981,"2013","04",12096.05
31046,"2013","04",4900.98
31140,"2013","04",12.32
32007,"2013","04",17113.4
32484,"2013","04",2708.82
32965,"2013","04",2507.71
33764,"2013","04",1936.74
33794,"2013","04",88.38
33958,"2013","04",930.59
34243,"2013","04",1620.5
34881,"2013","04",184.26
34978,"2013","04",172.48
35494,"2013","04",2015.28
36454,"2013","04",63.84
37863,"2013","04",296.46
38784,"2013","04",315
39270,"2013","04",63.91
39909,"2013","04",8799.5
40001,"2013","04",1816.08
40102,"2013","04",398.82
40386,"2013","04",2752.68
40612,"2013","04",19.89
40962,"2013","04",5305.14
41926,"2013","04",1604.84
43110,"2013","04",3514.93
43137,"2013","04",6202.4
45059,"2013","04",5164.35
45155,"2013","04",291.62
45156,"2013","04",1026.07
45543,"2013","04",1134.24
45991,"2013","04",307.48
46307,"2013","04",1793.88
46372,"2013","04",441.5
46562,"2013","04",5109.3
47015,"2013","04",5450.15
49312,"2013","04",2192.47
49763,"2013","04",2134.7
49892,"2013","04",116.48
49921,"2013","04",739.53
50145,"2013","04",761.58
50276,"2013","04",392.7
50949,"2013","04",5865.3
51461,"2013","04",859.57
51777,"2013","04",4900.57
52482,"2013","04",1527.48
52868,"2013","04",140.03
54787,"2013","04",159.88
54882,"2013","04",157.76
55075,"2013","04",545.58
55808,"2013","04",1682.49
56711,"2013","04",1201
57633,"2013","04",371.16
57922,"2013","04",342
58117,"2013","04",131.88
58500,"2013","04",1886.83
58981,"2013","04",1312.92
59045,"2013","04",136.5
6,"2014","04",4.16
801,"2014","04",54.8
1057,"2014","04",346.86
1154,"2014","04",5837.91
1282,"2014","04",854.08
1537,"2014","04",10.8
2755,"2014","04",1072.5
4162,"2014","04",386.34
4199,"2014","04",610.6
4391,"2014","04",3119.8
5860,"2014","04",58.08
6757,"2014","04",4093.87
7072,"2014","04",256.65
7653,"2014","04",1537.28
8007,"2014","04",4529.6
8224,"2014","04",90.61
8388,"2014","04",1022.07
8832,"2014","04",689.13
9253,"2014","04",1689.84
9281,"2014","04",267.6
9925,"2014","04",2555.96
10593,"2014","04",1144.38
10917,"2014","04",1623.86
11239,"2014","04",5916.57
11683,"2014","04",1847.72
11776,"2014","04",50.4
12418,"2014","04",303.24
12711,"2014","04",1991.46
13157,"2014","04",41.98
13668,"2014","04",262.08
14212,"2014","04",45.84
14240,"2014","04",66.72
14272,"2014","04",2591.36
16548,"2014","04",2926.96
16866,"2014","04",2837.57
17093,"2014","04",4799
18500,"2014","04",5976.96
18950,"2014","04",3002.01
19332,"2014","04",8247.34
20003,"2014","04",959.17
20256,"2014","04",501.36
22916,"2014","04",116.64
23140,"2014","04",1899.42
24448,"2014","04",10900.62
24775,"2014","04",1602.18
25314,"2014","04",8857.57
25637,"2014","04",3116.52
26309,"2014","04",129.36
27109,"2014","04",526.56
27557,"2014","04",51.84
27909,"2014","04",114.18
28198,"2014","04",8799.5
28390,"2014","04",892.32
29473,"2014","04",13073.29
29507,"2014","04",5409.31
30599,"2014","04",109.48
31106,"2014","04",5945.65
32192,"2014","04",183.96
32292,"2014","04",5695.06
32513,"2014","04",3881.54
33184,"2014","04",2264.39
33414,"2014","04",37.17
34083,"2014","04",1623.71
34117,"2014","04",303.75
34211,"2014","04",148.95
34470,"2014","04",3130.38
35392,"2014","04",58.32
35492,"2014","04",455.04
35905,"2014","04",33.6
36257,"2014","04",898.27
37123,"2014","04",761.5
37445,"2014","04",2228.14
37763,"2014","04",1756.02
38052,"2014","04",532.74
38661,"2014","04",526.98
39075,"2014","04",517.5
39813,"2014","04",311.04
40065,"2014","04",22133.47
40067,"2014","04",2507.62
40098,"2014","04",1013
40100,"2014","04",939.06
40132,"2014","04",6165.2
40673,"2014","04",153.16
40772,"2014","04",118.35
41312,"2014","04",829.08
41345,"2014","04",67.68
41830,"2014","04",5080.74
41921,"2014","04",16367.18
42115,"2014","04",1204.7
43203,"2014","04",213.76
43906,"2014","04",3699
44167,"2014","04",3285.78
46466,"2014","04",265.51
49954,"2014","04",2375.64
50148,"2014","04",17442.18
50567,"2014","04",1561.56
50721,"2014","04",10064.67
50784,"2014","04",659.6
50822,"2014","04",1957.64
51111,"2014","04",65.99
51239,"2014","04",4093.92
52003,"2014","04",2450.58
53026,"2014","04",325.85
53221,"2014","04",454.72
53795,"2014","04",4374.99
54020,"2014","04",942.59
54053,"2014","04",7841.48
54371,"2014","04",223.02
54981,"2014","04",983.94
56261,"2014","04",16173.59
56514,"2014","04",267.24
57157,"2014","04",197.64
57280,"2014","04",285.12
58113,"2014","04",2780.52
58978,"2014","04",77.74
59075,"2014","04",444.3
323,"2011","05",159.28
1799,"2011","05",1243.48
1892,"2011","05",245.38
1952,"2011","05",7108.32
2144,"2011","05",7039.6
2373,"2011","05",309.6
2466,"2011","05",2688.25
2530,"2011","05",23.49
2915,"2011","05",1164.72
3653,"2011","05",273.88
4516,"2011","05",280.56
5828,"2011","05",6219.78
6116,"2011","05",9965.04
6498,"2011","05",308.56
7136,"2011","05",715.35
7719,"2011","05",498.76
7776,"2011","05",8311.02
8257,"2011","05",8390.97
8258,"2011","05",419.58
8709,"2011","05",3489.67
9383,"2011","05",83.49
9478,"2011","05",704.64
9733,"2011","05",233.22
9894,"2011","05",5695.68
10022,"2011","05",10.14
10148,"2011","05",13526.46
10949,"2011","05",3724.62
11077,"2011","05",4829.4
11302,"2011","05",909.7
11585,"2011","05",557.64
12450,"2011","05",1109.7
12544,"2011","05",70.72
12934,"2011","05",528.66
13252,"2011","05",7706.34
13542,"2011","05",3599.2
13632,"2011","05",599.94
13825,"2011","05",194.4
14176,"2011","05",1403.61
15170,"2011","05",398.81
16229,"2011","05",1790.27
16676,"2011","05",1130.61
19042,"2011","05",327.84
19299,"2011","05",28.8
20166,"2011","05",1235.94
20773,"2011","05",480.04
21633,"2011","05",542.3
21703,"2011","05",4495.52
22562,"2011","05",11602.26
22755,"2011","05",692.1
22851,"2011","05",2486.66
22917,"2011","05",3499.99
23398,"2011","05",123.12
23429,"2011","05",1403.33
23751,"2011","05",9723.12
24193,"2011","05",10780.63
24391,"2011","05",3233.72
25574,"2011","05",6132.46
26470,"2011","05",17260.18
26855,"2011","05",402.09
27111,"2011","05",5500.51
28258,"2011","05",2751.73
28291,"2011","05",3933.72
28354,"2011","05",543.32
28480,"2011","05",29.92
28647,"2011","05",5856.94
29766,"2011","05",96418.86
31174,"2011","05",4728.16
31941,"2011","05",2562.16
32451,"2011","05",599.76
32869,"2011","05",9740.74
33217,"2011","05",3246.92
33319,"2011","05",1659.79
34017,"2011","05",516.24
34497,"2011","05",750.28
35744,"2011","05",2461.36
36807,"2011","05",217.98
37095,"2011","05",20349.06
37510,"2011","05",2423.25
37794,"2011","05",6238.32
37859,"2011","05",22.68
38084,"2011","05",517.33
38565,"2011","05",212.8
38721,"2011","05",1470.08
39301,"2011","05",2467.04
39750,"2011","05",125.86
39906,"2011","05",84.5
40518,"2011","05",12.39
41153,"2011","05",891.17
41888,"2011","05",6022.71
43140,"2011","05",137.54
43650,"2011","05",1883.76
45987,"2011","05",124
46021,"2011","05",170.98
46241,"2011","05",2114.12
46407,"2011","05",36.26
48357,"2011","05",2415.68
48900,"2011","05",967.44
49125,"2011","05",167.62
49154,"2011","05",1585.48
49216,"2011","05",3160.81
49412,"2011","05",10349.6
50338,"2011","05",503.64
50816,"2011","05",1132.71
51266,"2011","05",4121.86
51554,"2011","05",1087.48
52576,"2011","05",909.7
52870,"2011","05",68.25
53152,"2011","05",2910.27
53573,"2011","05",85.2
53920,"2011","05",377.64
53953,"2011","05",322.2
54369,"2011","05",391.51
55776,"2011","05",4654.4
57382,"2011","05",553.85
57415,"2011","05",92.52
57476,"2011","05",1739.66
57958,"2011","05",1425.08
58116,"2011","05",155.88
58434,"2011","05",807.66
58628,"2011","05",3191.25
58688,"2011","05",215.46
59776,"2011","05",13499.41
59879,"2011","05",1187.67
738,"2012","05",767.74
896,"2012","05",1246
1412,"2012","05",146.88
1600,"2012","05",488.08
2084,"2012","05",655.84
2149,"2012","05",37.52
2914,"2012","05",56.91
3908,"2012","05",927.92
4037,"2012","05",174.96
4359,"2012","05",228.9
4737,"2012","05",288.12
4743,"2012","05",1044.61
5094,"2012","05",74.88
5414,"2012","05",293.72
5830,"2012","05",2007.53
6050,"2012","05",10083.3
7169,"2012","05",2425.86
7938,"2012","05",2651
8101,"2012","05",3876.95
8387,"2012","05",1110.9
8870,"2012","05",464.7
9568,"2012","05",3529.12
10754,"2012","05",45.36
10919,"2012","05",2054.22
11429,"2012","05",18873.3
12643,"2012","05",330.88
12736,"2012","05",19.3
13121,"2012","05",6883
14147,"2012","05",596.6
14406,"2012","05",9015.51
15234,"2012","05",4157.67
15744,"2012","05",887.68
18017,"2012","05",6515.96
19206,"2012","05",914.56
19329,"2012","05",570.46
19744,"2012","05",490.77
19813,"2012","05",1333.71
19815,"2012","05",164.34
21735,"2012","05",2413.4
21988,"2012","05",1312.56
23238,"2012","05",2899.75
24577,"2012","05",182.72
24993,"2012","05",2015.64
26852,"2012","05",9.96
27077,"2012","05",1550.89
27236,"2012","05",399.6
27712,"2012","05",245.6
27875,"2012","05",17.4
28482,"2012","05",282.96
29671,"2012","05",1504.57
29957,"2012","05",4176.68
30308,"2012","05",27
30374,"2012","05",1915.92
31682,"2012","05",3222.24
32641,"2012","05",159.3
33283,"2012","05",10500
33632,"2012","05",927.92
33921,"2012","05",1784.3
34599,"2012","05",1098.62
35300,"2012","05",1591.45
35425,"2012","05",170.95
35430,"2012","05",3957.69
36517,"2012","05",1062.99
36737,"2012","05",2748.44
36866,"2012","05",6737.6
37923,"2012","05",187.92
38659,"2012","05",7972.48
38791,"2012","05",1701.36
40804,"2012","05",4427.64
40832,"2012","05",445.28
42209,"2012","05",8901.4
42597,"2012","05",24.9
42884,"2012","05",11628.42
43271,"2012","05",5.2
43329,"2012","05",2519.16
43367,"2012","05",1316.58
43877,"2012","05",608.76
43936,"2012","05",669.48
43972,"2012","05",791.88
44064,"2012","05",755.8
44162,"2012","05",505.08
44290,"2012","05",1028.96
44546,"2012","05",53.7
44706,"2012","05",7684.62
44897,"2012","05",80.08
46855,"2012","05",53.76
46949,"2012","05",313.02
47169,"2012","05",989.85
47554,"2012","05",815.55
47749,"2012","05",388.7
47909,"2012","05",1421.82
48263,"2012","05",309.44
49538,"2012","05",765.02
50118,"2012","05",289.37
50759,"2012","05",3035.54
51524,"2012","05",3096.12
51558,"2012","05",4235.75
52098,"2012","05",742.14
52135,"2012","05",3799.62
52193,"2012","05",141.06
52964,"2012","05",6027.12
53025,"2012","05",191.36
53060,"2012","05",790.64
53668,"2012","05",98.82
54692,"2012","05",3176.21
55269,"2012","05",30.98
55424,"2012","05",10.56
56610,"2012","05",864.4
58657,"2012","05",1366.54
58720,"2012","05",2439.08
65,"2013","05",3705.28
450,"2013","05",1552.32
643,"2013","05",2900.94
775,"2013","05",78.18
928,"2013","05",1638.66
1539,"2013","05",713.49
1767,"2013","05",47.1
3266,"2013","05",15.2
3526,"2013","05",241.4
3588,"2013","05",3988.2
3911,"2013","05",376.8
4257,"2013","05",251.1
5188,"2013","05",192.24
5444,"2013","05",899.98
8580,"2013","05",426.45
9062,"2013","05",2011.13
10916,"2013","05",132.02
11109,"2013","05",133.2
11968,"2013","05",104.78
12194,"2013","05",3723.81
12867,"2013","05",119.88
12868,"2013","05",63.52
14021,"2013","05",21.84
15205,"2013","05",6070.8
16100,"2013","05",212.08
16642,"2013","05",9475.54
18432,"2013","05",2132.31
18688,"2013","05",20153.45
18789,"2013","05",1549
20134,"2013","05",849.78
20453,"2013","05",1904.12
20486,"2013","05",476.88
20646,"2013","05",1475.59
20967,"2013","05",30755.44
22433,"2013","05",923.56
23270,"2013","05",9607.78
23968,"2013","05",123.12
24070,"2013","05",867.03
24384,"2013","05",7392.41
24548,"2013","05",254.72
24871,"2013","05",136.32
24965,"2013","05",3751.44
25191,"2013","05",4871.58
25376,"2013","05",75.36
25603,"2013","05",825.47
26304,"2013","05",8857.57
26723,"2013","05",527.92
27554,"2013","05",15669.45
27811,"2013","05",275.07
28003,"2013","05",154.38
28550,"2013","05",22047.44
28807,"2013","05",44.82
29095,"2013","05",270
30369,"2013","05",239.88
30658,"2013","05",23577.81
31303,"2013","05",299
32454,"2013","05",81.72
32546,"2013","05",1825.81
33824,"2013","05",52.82
34048,"2013","05",22.23
34727,"2013","05",160.8
35296,"2013","05",461.93
35555,"2013","05",12282.31
36001,"2013","05",1615.75
37121,"2013","05",9530.4
38304,"2013","05",25.06
39878,"2013","05",7549
40034,"2013","05",577.16
40165,"2013","05",431
40961,"2013","05",22.05
42213,"2013","05",120.06
43239,"2013","05",265.16
44610,"2013","05",128.03
44612,"2013","05",515.94
46115,"2013","05",1165.94
47525,"2013","05",639.2
47714,"2013","05",3225.11
48071,"2013","05",12.64
48261,"2013","05",1964.7
48548,"2013","05",9.84
49026,"2013","05",419.76
49600,"2013","05",1813.68
49797,"2013","05",491.67
49824,"2013","05",2177.67
50309,"2013","05",251.28
50404,"2013","05",5615.4
50465,"2013","05",1418.39
50789,"2013","05",8923.77
51361,"2013","05",17532.42
51713,"2013","05",130.9
52578,"2013","05",9953.26
53637,"2013","05",479.76
53955,"2013","05",5632.14
